93: [0] [[]]
96: [0] [[0.2525278329849243]]
97: [0] [[0.004126906394958496]]
101: [0] [[0.23139947652816772]]
102: [0] [[0.0013031363487243652]]
103: [0] [[0.11763131618499756]]
104: [0] [[0.10237157344818115]]
105: [0] [[0.0011881589889526367]]
106: [0] [[0.13537120819091797]]
107: [0] [[0.0008588433265686035]]
108: [0] [[0.1597554087638855]]
109: [0] [[0.015247881412506104]]
110: [0] [[0.0]]
111: [0] [[0.18453192710876465]]
112: [0] [[0.14235591888427734]]
113: [0] [[0.1807228922843933]]
114: [0] [[0.08276963233947754]]
115: [0] [[0.0]]
116: [0, 0] [[0.6135035455226898], [0.7516379952430725]]
117: [0, 0] [[0.6460646390914917], [0.62856724858284]]
118: [0, 0] [[0.6465547680854797], [0.6772587895393372]]
119: [0, 0] [[0.7628941684961319], [0.7694986164569855]]
120: [0, 0] [[0.7694986164569855], [0.7694986164569855]]
121: [0, 0] [[0.6566641926765442], [0.7057190835475922]]
122: [0, 0] [[0.764772355556488], [0.7562659680843353]]
123: [0, 0] [[0.8100520372390747], [0.7368442416191101]]
124: [0, 0] [[0.7421447932720184], [0.7454578876495361]]
125: [0, 0] [[0.6986618340015411], [0.6986618340015411]]
126: [0, 0] [[0.641889214515686], [0.5893149971961975]]
268: [1, 0] [[1.0320989973843098, 0.6755512654781342], [0.031021595001220703, 1.0373101383447647]]
269: [1, 0] [[1.0462164133787155, 0.005863368511199951], [0.014194905757904053, 0.9883931307122111]]
270: [1, 0] [[0.9874206176027656, 6.687641143798828e-05], [0.0002276301383972168, 0.986001905053854]]
271: [1, 0] [[0.9641956426203251, 0.016445934772491455], [0.02675318717956543, 0.9618544913828373]]
272: [1, 0] [[0.9583129435777664, 0.0008972287178039551], [0.00927424430847168, 0.9465556889772415]]
273: [1, 0] [[0.9667217321693897, 0.020102083683013916], [0.07921445369720459, 0.9324414879083633]]
274: [1, 1, 0] [[0.9361160770058632, 0.0030964016914367676], [1.0949771255254745, 0.6739722788333893], [0.055185556411743164, 1.1223667338490486]]
275: [1, 1, 0] [[0.9289574772119522, 0.6852453351020813], [1.1223667338490486, 0.6852453351020813], [0.0, 1.1223667338490486]]
276: [1, 1, 0] [[0.9449247345328331, 0.6672290563583374], [1.1101456880569458, 0.607428103685379], [0.07199358940124512, 1.102042704820633]]
277: [1, 1, 0] [[0.9892390556633472, 0.6098729372024536], [1.1027634516358376, 0.6022285521030426], [0.00011110305786132812, 1.102004773914814]]
278: [1, 1, 0] [[0.9926608949899673, 0.609034538269043], [1.0565785691142082, 0.6702623665332794], [0.03482460975646973, 1.0452667325735092]]
279: [1, 1, 0] [[0.9862583018839359, 0.6741846203804016], [1.0531812459230423, 0.6884974539279938], [0.0015001893043518066, 1.0426559261977673]]
280: [1, 1, 0] [[0.9806935824453831, 0.6821553111076355], [1.0456826612353325, 0.6803325712680817], [0.0, 1.0456826612353325]]
281: [1, 1, 0] [[0.9812340140342712, 0.7000263631343842], [1.08177450299263, 0.7050768733024597], [0.0370793342590332, 1.0788044854998589]]
282: [1, 1, 0] [[0.9768701214343309, 0.7055597901344299], [1.088614895939827, 0.7249369025230408], [0.0001220703125, 1.0872411876916885]]
283: [1, 0] [[0.9744539391249418, 0.7974118739366531], [0.021214723587036133, 1.01244674064219]]
284: [1, 1, 0] [[1.0079856934025884, 0.0005782842636108398], [1.0720920041203499, 0.7834409177303314], [0.0061154961585998535, 1.079520434141159]]
285: [1, 0] [[1.0062302015721798, 0.7834409177303314], [0.0066031813621521, 0.9926825016736984]]
286: [1, 1, 0] [[1.0066107399761677, 0.008672952651977539], [1.084417499601841, 0.7378797233104706], [0.018423795700073242, 1.0818635672330856]]
287: [1, 1, 0] [[0.9597436338663101, 0.7304568886756897], [1.075731948018074, 0.7355073988437653], [0.0080031156539917, 1.0901511907577515]]
288: [1, 0] [[0.9988874457776546, 0.7338760495185852], [0.027943670749664307, 0.9809743035584688]]
289: [1, 0] [[0.9872838212177157, 0.004285216331481934], [0.00323563814163208, 0.999267403036356]]
290: [1, 0] [[0.9810018204152584, 0.005899906158447266], [0.005637109279632568, 1.017387891188264]]
291: [1, 0] [[1.0457471795380116, 0.020404160022735596], [0.040769755840301514, 1.0574102066457272]]
292: [1, 0] [[1.0410056747496128, 0.016741633415222168], [0.011529624462127686, 1.0163333099335432]]
293: [1, 0] [[1.0606375634670258, 0.013664960861206055], [0.02626436948776245, 1.0461587086319923]]
294: [1, 0] [[1.0425908043980598, 0.0010460615158081055], [0.0035049915313720703, 1.0680589005351067]]
295: [1, 0] [[1.0679285004734993, 0.0007039308547973633], [0.0014470219612121582, 1.0773174241185188]]
296: [1, 0] [[1.0882643684744835, 0.006787717342376709], [0.018059194087982178, 1.0918503031134605]]
297: [1, 0] [[1.0698895826935768, 0.005564987659454346], [0.004581153392791748, 1.0661210715770721]]
298: [1, 1, 0] [[1.0623030811548233, 0.02077353000640869], [1.076061651110649, 0.7093631327152252], [0.020137131214141846, 1.0851608142256737]]
299: [1, 1, 0] [[1.072469748556614, 0.669552743434906], [1.072097584605217, 0.6615573465824127], [0.012953221797943115, 1.1021073013544083]]
300: [1, 1, 0] [[1.0796601921319962, 0.6474982500076294], [1.109978660941124, 0.6536707282066345], [0.0033310651779174805, 1.1202350929379463]]
301: [1, 0] [[1.0762740224599838, 0.6760687828063965], [0.013968408107757568, 1.069400578737259]]
302: [1, 0] [[1.0703332275152206, 0.004363656044006348], [0.007753610610961914, 1.07313933968544]]
303: [1, 0] [[1.0588380359113216, 0.01852571964263916], [0.018455564975738525, 1.053539652377367]]
304: [1, 0] [[1.0536354407668114, 9.328126907348633e-05], [0.002035677433013916, 1.0737218335270882]]
305: [1, 0] [[1.076119251549244, 0.0009935498237609863], [0.00520700216293335, 1.0881149619817734]]
306: [1, 0] [[1.0675604939460754, 0.04667693376541138], [0.022114813327789307, 1.036135233938694]]
307: [1, 0] [[1.0282229464501143, 0.004238307476043701], [0.005111753940582275, 1.0259655825793743]]
308: [1, 0] [[1.0242981910705566, 0.025312840938568115], [0.016968846321105957, 1.0470500513911247]]
309: [1, 0] [[1.051689337939024, 0.0025064945220947266], [0.018976986408233643, 1.0238256864249706]]
310: [1, 0] [[1.0175860039889812, 0.010149061679840088], [0.017256498336791992, 1.0510475002229214]]
311: [1, 0] [[1.060785185545683, 0.00921332836151123], [0.015420734882354736, 1.0391037724912167]]
312: [1, 0] [[1.0704846605658531, 0.010910570621490479], [0.009247839450836182, 1.0225518383085728]]
313: [1, 0] [[1.020344477146864, 0.006724953651428223], [0.029807627201080322, 1.0532208532094955]]
314: [1, 0] [[1.0585108324885368, 0.011515498161315918], [0.016285419464111328, 0.9868314601480961]]
315: [1, 0] [[0.9651135951280594, 0.007842063903808594], [0.016348958015441895, 1.0030951611697674]]
316: [1, 0] [[0.982081888243556, 0.003428936004638672], [0.02513498067855835, 0.9803048502653837]]
317: [1, 0] [[0.9974989295005798, 0.004976093769073486], [0.017543137073516846, 1.004981350619346]]
318: [1, 0] [[1.0055304844863713, 0.016838252544403076], [0.022480130195617676, 0.9788509458303452]]
319: [1, 0] [[0.9690340608358383, 0.0042310357093811035], [0.008649051189422607, 0.9961658676620573]]
320: [1, 0] [[1.0096203833818436, 0.005099236965179443], [0.009937882423400879, 0.9843437187373638]]
321: [1, 0] [[0.9935593586415052, 0.005386233329772949], [0.0224306583404541, 1.0163574572652578]]
322: [1, 0] [[1.0240573547780514, 0.0017409324645996094], [0.011562824249267578, 1.055354818701744]]
323: [1, 0] [[1.047887660562992, 0.005520761013031006], [0.03428292274475098, 1.020704410970211]]
324: [1, 0] [[1.025179186835885, 0.0021576285362243652], [0.00898599624633789, 0.993104362860322]]
325: [1, 0] [[0.989011911675334, 0.0030350089073181152], [0.010571181774139404, 0.9803073201328516]]
326: [1, 0] [[1.0159285720437765, 0.00594782829284668], [0.020658135414123535, 0.9722894467413425]]
327: [1, 0] [[0.948353610932827, 0.014149010181427002], [0.01663827896118164, 0.9737587198615074]]
328: [1, 0] [[1.0048241689801216, 0.011692345142364502], [0.021064937114715576, 1.0299740228801966]]
329: [1, 0] [[0.9827062040567398, 0.009623825550079346], [0.005957961082458496, 0.9870237484574318]]
330: [1, 0] [[1.0579629614949226, 0.019722163677215576], [0.013248264789581299, 1.0773678049445152]]
331: [1, 0] [[1.0662639290094376, 0.0161130428314209], [0.009043693542480469, 1.051359437406063]]
332: [1, 0] [[1.0478480830788612, 0.007609665393829346], [0.013916850090026855, 1.0429997965693474]]
333: [1, 0] [[1.0291942078620195, 0.020820319652557373], [0.021724224090576172, 1.034328866750002]]
334: [1, 0] [[1.065531112253666, 0.010396003723144531], [0.027988016605377197, 1.1188831180334091]]
335: [1, 0] [[1.117180347442627, 0.005416512489318848], [0.015369772911071777, 1.0509329251945019]]
336: [1, 0] [[1.0064463545568287, 0.04103785753250122], [0.10610002279281616, 1.031565610319376]]
337: [1, 0] [[1.0513347461819649, 0.009639620780944824], [0.04964005947113037, 1.0393752604722977]]
338: [1, 0] [[1.0176768116652966, 0.020019173622131348], [0.024382412433624268, 1.0207701828330755]]
339: [1, 0] [[1.0237882789224386, 0.0032731294631958008], [0.05319666862487793, 0.9502187967300415]]
340: [1, 0] [[0.9689271375536919, 0.015049457550048828], [0.02072727680206299, 0.9816615376621485]]
341: [1, 0] [[0.9797108601778746, 0.02813577651977539], [0.04391205310821533, 0.9978642724454403]]
342: [1, 0] [[1.0049916580319405, 0.002257049083709717], [0.025489449501037598, 0.9949358887970448]]
343: [1, 0] [[1.0105005912482738, 0.012601256370544434], [0.03308415412902832, 1.0188065934926271]]
344: [1, 0] [[0.9761055056005716, 0.007685482501983643], [0.01624244451522827, 1.0254625398665667]]
345: [1, 0] [[0.997261606156826, 0.0064198970794677734], [0.007777690887451172, 0.9597033746540546]]
346: [1, 0] [[0.9774271994829178, 0.007764160633087158], [0.016129672527313232, 0.952005922794342]]
347: [1, 0] [[0.9945037662982941, 0.01986294984817505], [0.016427278518676758, 1.0154485926032066]]
348: [1, 0] [[1.009442675858736, 0.006171166896820068], [0.016648828983306885, 1.0120931640267372]]
349: [1, 0] [[1.0140334405004978, 0.0027794837951660156], [0.006434619426727295, 1.0069855530746281]]
350: [1, 0] [[1.0041737970896065, 0.002319931983947754], [0.015204668045043945, 0.967411458492279]]
351: [1, 0] [[0.9838646054267883, 0.01665198802947998], [0.019141972064971924, 0.9737995080649853]]
352: [1, 0] [[0.9693539720028639, 0.02911818027496338], [0.02276402711868286, 0.970299981534481]]
353: [1, 0] [[0.9534094519913197, 0.015557646751403809], [0.025518357753753662, 0.9437823668122292]]
354: [1, 0] [[0.9453981295228004, 0.008553028106689453], [0.01342153549194336, 0.9536626674234867]]
355: [1, 0] [[0.9352777451276779, 0.0073476433753967285], [0.013834238052368164, 0.9125110432505608]]
356: [1, 1, 0] [[1.1354887187480927, 0.7453812062740326], [0.8735870718955994, 0.7562887072563171], [0.01095128059387207, 0.8955933675169945]]
357: [1, 1, 0] [[1.1302344650030136, 0.7750988006591797], [0.8860108852386475, 0.7738612145185471], [0.012938857078552246, 0.86732117831707]]
358: [1, 0] [[0.916802279651165, 0.018568038940429688], [0.026382744312286377, 0.9228305742144585]]
359: [1, 1, 0] [[1.0889090523123741, 0.7319891452789307], [0.9295450672507286, 0.7064248323440552], [0.014955222606658936, 0.889660157263279]]
360: [1, 0] [[0.8691217452287674, 0.005214333534240723], [0.012592911720275879, 0.9182210639119148]]
361: [1, 0] [[0.9006549641489983, 0.014853835105895996], [0.01908266544342041, 0.9085819348692894]]
362: [1, 0] [[0.9020894467830658, 0.010888397693634033], [0.015712738037109375, 0.9392339438199997]]
363: [1, 0] [[0.9632352478802204, 0.018007516860961914], [0.013421237468719482, 0.9512316584587097]]
364: [1, 0] [[0.9284210279583931, 0.004937589168548584], [0.005944728851318359, 0.9236907288432121]]
365: [1, 0] [[0.9368031024932861, 0.004931211471557617], [0.006273388862609863, 0.9287644997239113]]
366: [1, 0] [[0.9404257014393806, 0.006668686866760254], [0.012593865394592285, 0.9618435315787792]]
367: [1, 0] [[0.9512579403817654, 0.009653925895690918], [0.016263365745544434, 0.9339013993740082]]
368: [1, 0] [[0.8918424472212791, 0.044183552265167236], [0.009742975234985352, 0.9109032452106476]]
369: [1, 0] [[0.974064415320754, 0.02923870086669922], [0.003421187400817871, 0.9830636177212]]
370: [1, 0] [[0.9728175513446331, 0.011877238750457764], [0.014156222343444824, 0.989851008169353]]
371: [1, 0] [[0.9795090593397617, 0.036317408084869385], [0.018661141395568848, 0.9400434494018555]]
372: [1, 0] [[0.9169876649975777, 0.014497220516204834], [0.010870695114135742, 0.8595927953720093]]
373: [1, 0] [[0.8914470449090004, 0.028249919414520264], [0.012942969799041748, 0.8666906803846359]]
374: [1, 0] [[0.8793761432170868, 0.007428228855133057], [0.012400209903717041, 0.9132652655243874]]
375: [1, 0] [[0.920010082423687, 0.012400150299072266], [0.010336697101593018, 0.8970766514539719]]
376: [1, 0] [[0.8795236796140671, 0.026284098625183105], [0.018013954162597656, 0.8742963224649429]]
377: [1, 0] [[0.8803445398807526, 0.005945801734924316], [0.02681511640548706, 0.8959148898720741]]
378: [1, 0] [[0.887626126408577, 0.025874555110931396], [0.016139984130859375, 0.8615109175443649]]
379: [1, 0] [[0.8892315924167633, 0.02696669101715088], [0.02261638641357422, 0.9567614495754242]]
380: [1, 0] [[0.9726353511214256, 0.01743769645690918], [0.020744025707244873, 0.9540508091449738]]
381: [1, 0] [[0.9181448146700859, 0.026005029678344727], [0.020117461681365967, 0.9500216171145439]]
382: [1, 0] [[0.983425559476018, 0.012001574039459229], [0.04099750518798828, 1.0724483504891396]]
383: [1, 1, 0] [[1.0538591966032982, 0.0168914794921875], [1.163120374083519, 0.7454366981983185], [0.034895479679107666, 1.1497628539800644]]
384: [1, 0] [[0.9788973573595285, 0.7849203050136566], [0.12126368284225464, 0.9357285052537918]]
385: [1, 0] [[0.9268041774630547, 0.00021123886108398438], [0.006505310535430908, 0.9591362290084362]]
386: [1, 0] [[0.9938281252980232, 0.01575237512588501], [0.007064700126647949, 1.0163192357867956]]
387: [1, 0] [[0.9953833450563252, 0.007377445697784424], [0.0001207590103149414, 0.9959400482475758]]
388: [1, 0] [[0.9518872201442719, 0.022736430168151855], [0.009768843650817871, 0.9410475045442581]]
389: [1, 0] [[0.944693312048912, 0.001339554786682129], [0.00315934419631958, 0.9198267310857773]]
390: [1, 0] [[0.9102110788226128, 0.0034339427947998047], [3.9696693420410156e-05, 0.9087826162576675]]
391: [1, 0] [[0.9489420801401138, 0.012667596340179443], [0.011775851249694824, 0.9944122582674026]]
392: [1, 0] [[0.9810043144971132, 0.0038695335388183594], [0.0011305809020996094, 0.9661902822554111]]
393: [1, 0] [[0.9785555824637413, 0.014252424240112305], [0.03234267234802246, 0.9676854126155376]]
394: [1, 0] [[0.9621755592525005, 0.01333761215209961], [0.010297238826751709, 0.9245373457670212]]
395: [1, 0] [[0.9116050079464912, 0.004572749137878418], [0.006009876728057861, 0.9530543759465218]]
396: [1, 0] [[0.9433807022869587, 0.00972050428390503], [0.04697984457015991, 0.9274495840072632]]
397: [1, 0] [[0.9255830273032188, 0.0009354352951049805], [0.0006397366523742676, 0.9192005321383476]]
398: [1, 1, 0] [[0.912219800055027, 0.022102713584899902], [1.0972881093621254, 0.6845500767230988], [0.06359595060348511, 1.1182594448328018]]
399: [1, 1, 0] [[0.9469662196934223, 0.7012448012828827], [1.0762243270874023, 0.7562360316514969], [0.004191994667053223, 1.0747473314404488]]
400: [1, 1, 0] [[0.9453803226351738, 0.7632454335689545], [1.1041035428643227, 0.7625060081481934], [0.0003610849380493164, 1.1075954884290695]]
401: [1, 1, 0] [[1.0198397915810347, 0.7413862943649292], [1.0987457409501076, 0.7367525398731232], [0.06896793842315674, 1.1342339217662811]]
402: [1, 1, 0] [[1.0419021733105183, 0.7219590246677399], [1.1200266033411026, 0.7345354855060577], [0.02879488468170166, 1.1473258137702942]]
403: [1, 0] [[1.0019715838134289, 0.7562542706727982], [0.08257508277893066, 0.9745223429054022]]
404: [1, 0] [[0.9984340593218803, 0.006051421165466309], [0.01224219799041748, 1.0399605743587017]]
405: [1, 0] [[1.0145355816930532, 0.02397739887237549], [0.00849771499633789, 1.0121601484715939]]
406: [1, 0] [[1.0368114151060581, 0.010740399360656738], [0.12053072452545166, 0.949963204562664]]
407: [1, 0] [[0.9167402535676956, 0.006988108158111572], [0.017939329147338867, 0.938491016626358]]
408: [1, 0] [[0.948379635810852, 0.022555112838745117], [0.0911935567855835, 1.035791590809822]]
409: [1, 0] [[0.9969670549035072, 0.020452797412872314], [0.009385943412780762, 0.9786192122846842]]
410: [1, 0] [[1.0030171836260706, 0.017383933067321777], [0.013087928295135498, 0.9973743855953217]]
411: [1, 0] [[0.9587452709674835, 0.01660597324371338], [0.0949481725692749, 0.9818049222230911]]
412: [1, 0] [[0.9639035314321518, 0.006263136863708496], [0.033586323261260986, 0.971320852637291]]
413: [1] [[1.0321245342493057, 0.07241660356521606]]
414: [1] [[1.0102060176432133, 0.0064460039138793945]]
415: [1] [[1.0043925275094807, 0.005042135715484619]]
416: [1] [[1.0287365578114986, 0.041561782360076904]]
417: [1] [[1.0191486030817032, 0.004221081733703613]]
418: [1] [[0.9802952632308006, 0.08788716793060303]]
419: [1] [[0.9549983069300652, 0.007954001426696777]]
420: [1] [[0.9645034931600094, 0.008416593074798584]]
421: [1, 1] [[1.1977570056915283, 0.6893316805362701], [0.9961941835936159, 0.6998920440673828]]
422: [1] [[0.985706077888608, 0.012548267841339111]]
423: [1, 1] [[1.1803555488586426, 0.6257669925689697], [0.9844834972172976, 0.5361208915710449]]
424: [1, 1] [[1.0467564761638641, 0.0697556734085083], [1.1778242588043213, 0.5818231105804443]]
425: [1] [[1.0686322525143623, 0.5720867812633514]]
426: [1, 1] [[0.9521871767938137, 0.13922137022018433], [1.178787276148796, 0.4989144206047058]]
427: [1, 1] [[0.9773085415363312, 0.49294304847717285], [1.2282931804656982, 0.6540394127368927]]
428: [1, 1] [[0.8956546485424042, 0.6362658441066742], [1.1408631503582, 0.5285349488258362]]
429: [1, 1] [[0.8943359702825546, 0.5243805646896362], [1.2040146589279175, 0.4927830696105957]]
430: [1, 1] [[0.8918761685490608, 0.4943792223930359], [1.1916738152503967, 0.5151061415672302]]
431: [1, 1] [[0.9598400816321373, 0.4900447130203247], [1.233297273516655, 0.5140603184700012]]
432: [1, 1] [[0.963409535586834, 0.5257841646671295], [1.2428091168403625, 0.5426515936851501]]
433: [1] [[1.2435056269168854, 0.21315401792526245]]
434: [1] [[1.2392783612012863, 0.009839177131652832]]
435: [1] [[1.2200356423854828, 0.004411578178405762]]
439: [1] [[1.2149565368890762, 0.14612722396850586]]
440: [1] [[1.2357079237699509, 0.009933948516845703]]
